,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
289,13292,15789055,Watt,635.0,Spain,Male,37.0,2,0.0,2,1,0,90883.12,0
290,159434,15789941,Chung,648.0,France,Female,31.0,7,125681.51,1,1,0,129980.93,0
291,149458,15682773,Lo,697.0,Germany,Female,42.0,9,131326.43,2,1,1,65219.85,0
292,27796,15589428,Hsueh,757.0,Germany,Female,30.0,3,127723.67,1,1,1,123499.89,1
293,41761,15624451,Chiazagomekpere,699.0,Spain,Male,40.0,7,114493.03,1,1,1,180551.76,0
294,147835,15607634,Ts'ai,579.0,France,Female,35.0,3,0.0,1,1,1,138051.11,0
295,81836,15629586,K?,646.0,France,Female,29.0,1,0.0,2,0,0,113881.75,0
296,19980,15601787,Greco,641.0,Germany,Male,35.0,2,103711.56,2,0,1,192464.21,0
297,52851,15593550,Palermo,753.0,France,Male,41.0,1,0.0,1,1,1,141872.66,0
298,155007,15582945,Chukwubuikem,627.0,France,Female,39.0,9,168078.89,1,1,0,44965.88,0
299,47907,15659931,Ibezimako,637.0,Germany,Female,55.0,1,123378.2,1,0,1,81431.99,1
300,125857,15649423,Cooper,580.0,France,Female,35.0,3,0.0,2,1,0,10357.03,0
301,154960,15782754,Genovese,717.0,France,Male,39.0,3,0.0,2,1,0,92889.84,1
302,40694,15671148,Tuan,637.0,Spain,Female,36.0,4,0.0,2,0,0,179861.79,1
303,128950,15694717,Ch'ien,535.0,Spain,Male,25.0,5,0.0,1,0,1,74898.8,0
304,146486,15650889,Chukwufumnanya,663.0,Germany,Female,45.0,4,124577.33,2,1,0,153983.99,0
305,81225,15662291,Davidson,534.0,France,Female,55.0,9,116973.26,2,1,1,122066.5,0
306,96607,15796790,He,743.0,Germany,Female,48.0,8,117325.54,1,1,0,186489.14,1
307,58485,15752388,Walker,707.0,Spain,Male,29.0,3,108019.27,1,0,0,135925.72,0
308,152064,15742369,Tuan,697.0,Germany,Male,32.0,9,121588.1,2,1,1,162501.5,0
309,62198,15728006,Nebechukwu,705.0,France,Male,46.0,7,0.0,2,1,0,50610.62,0
310,151359,15785865,Tsai,730.0,Germany,Female,46.0,6,133618.29,1,1,0,129964.94,1
311,75312,15765173,Onwuka,739.0,France,Male,40.0,9,0.0,2,0,0,112465.19,0
312,15362,15782231,Ndukaku,662.0,France,Male,38.0,2,135071.12,2,1,0,63736.17,0
313,46840,15692226,Myers,545.0,Germany,Female,40.0,1,0.0,2,0,0,121084.27,1
314,120237,15785819,Trevisano,635.0,Germany,Male,21.0,8,171490.84,1,1,0,114083.73,0
315,123188,15672357,Piazza,714.0,Spain,Male,27.0,1,0.0,2,1,0,155894.44,0
316,68852,15750141,Uvarova,636.0,Spain,Female,41.0,5,0.0,2,0,1,56905.38,0
317,68287,15669501,Kuo,706.0,France,Female,30.0,5,0.0,2,1,1,81718.37,0
318,144493,15780124,Shih,727.0,Spain,Female,31.0,0,100880.76,1,1,0,75825.57,0
319,134519,15672115,Lettiere,789.0,France,Female,33.0,5,0.0,2,1,1,77331.77,0
320,7353,15693877,She,646.0,Germany,Female,48.0,8,113811.85,2,0,0,189271.9,1
321,93078,15665834,Mazzanti,630.0,France,Male,36.0,10,0.0,2,0,0,163989.66,0
322,117083,15665032,Toscani,619.0,France,Male,43.0,9,0.0,1,1,0,122580.02,1
323,109835,15804586,Shih,681.0,France,Male,33.0,2,0.0,2,0,0,109078.71,0
324,16410,15771483,Chiu,663.0,France,Female,40.0,5,109949.85,1,1,0,131848.24,0
325,81891,15677307,Fanucci,735.0,Spain,Male,27.0,3,0.0,2,1,1,43889.41,0
326,130718,15768120,Abrego,718.0,Germany,Male,36.0,7,98775.23,1,0,0,114603.96,0
327,81736,15702919,Uwakwe,711.0,France,Male,39.0,4,114715.85,1,1,0,1408.91,0
328,74392,15627232,Chigolum,717.0,Germany,Male,35.0,10,120355.0,1,1,0,102549.6,1
329,8962,15631217,Quinn,697.0,Germany,Male,44.0,8,108128.96,3,1,0,146785.44,1
330,149914,15785041,Ugochukwu,669.0,France,Male,28.0,8,0.0,2,1,1,127558.69,1
331,2771,15611371,Biryukova,721.0,France,Male,44.0,5,61811.71,1,1,0,125083.67,0
332,137562,15586629,Ndukaku,683.0,France,Female,27.0,0,0.0,2,1,1,100843.82,0
333,71958,15617603,L?,735.0,France,Female,36.0,5,115764.19,1,1,1,53437.2,0
334,45701,15782456,Fitzgerald,661.0,France,Male,31.0,9,0.0,1,1,1,190294.12,0
335,95722,15627220,Kang,735.0,France,Female,43.0,7,0.0,1,0,1,184570.04,0
336,135641,15647974,Chiemenam,699.0,Spain,Male,44.0,3,118742.74,1,1,1,1568.91,0
337,158977,15635197,K?,684.0,France,Male,29.0,2,0.0,1,1,0,113481.09,0
338,72030,15569364,Victor,646.0,France,Male,36.0,8,134006.39,1,1,0,35156.54,1
339,30644,15675787,Chukwudi,586.0,France,Female,28.0,7,103522.75,1,0,0,96833.0,0
340,57127,15733014,Tuan,591.0,France,Female,36.0,6,0.0,2,1,0,77500.71,0
341,75217,15794868,Nnamutaezinwa,710.0,France,Male,52.0,5,110148.49,1,1,1,149913.84,0
342,40049,15596979,Ulyanov,746.0,France,Female,38.0,5,162478.42,2,0,1,119747.06,0
343,133903,15662532,Chien,521.0,France,Male,30.0,4,0.0,2,0,1,67622.36,0
344,152589,15632578,Nnachetam,731.0,France,Female,47.0,2,0.0,1,0,0,170563.23,1
345,135221,15632125,Nweke,571.0,Germany,Female,53.0,5,177726.69,1,1,0,116848.58,1
346,60549,15791342,Obidimkpa,579.0,France,Male,34.0,9,0.0,2,1,1,94738.54,0
347,36093,15757473,Chukwujamuike,766.0,France,Female,27.0,8,0.0,2,1,0,47579.25,0
348,139581,15686696,Lucciano,581.0,France,Male,35.0,6,0.0,1,1,1,182867.84,0
349,88518,15810147,Zikoranachidimma,604.0,France,Female,69.0,0,106011.68,1,1,1,158680.53,0
350,127635,15691733,Folliero,753.0,France,Male,34.0,6,0.0,2,1,0,142678.83,0
351,85086,15579548,Ts'ai,659.0,Spain,Male,34.0,5,0.0,2,1,0,158974.74,0
352,104654,15707696,Maclean,631.0,France,Female,35.0,8,0.0,2,1,1,22356.97,0
353,148231,15729359,Lettiere,656.0,Germany,Female,29.0,6,145754.84,2,1,0,122267.67,0
354,105290,15657747,Shih,702.0,France,Female,44.0,1,0.0,1,1,0,181499.77,1
355,127016,15605665,T'ien,850.0,France,Female,40.0,7,137936.54,2,1,0,184464.7,1
356,77653,15746338,Onyekachukwu,648.0,Germany,Female,40.0,2,138825.19,1,0,1,129956.13,0
357,98057,15757861,Zikoranachidimma,697.0,France,Male,40.0,7,0.0,1,1,0,151911.2,0
358,161785,15761763,Ch'en,633.0,France,Male,40.0,2,102282.61,1,0,0,120790.02,0
359,154449,15679429,Caldwell,695.0,France,Female,32.0,4,140549.4,1,1,0,30990.16,0
360,30172,15781589,Ma,648.0,Spain,Male,52.0,8,0.0,2,0,1,179291.85,0
361,61962,15621021,Ebelechukwu,752.0,Germany,Male,39.0,7,86837.95,1,1,1,167023.95,0
362,134157,15689526,Shih,542.0,Germany,Female,36.0,9,127543.11,1,0,0,57572.38,1
363,24390,15617657,Ts'ai,549.0,France,Male,37.0,9,100486.18,2,0,0,162501.83,0
364,141590,15792525,Tien,590.0,France,Male,34.0,8,125889.3,1,1,1,1843.24,0
365,150204,15807107,Ts'ui,472.0,Spain,Female,37.0,8,110153.43,1,1,0,59650.04,1
366,60616,15603550,Zuyev,675.0,France,Female,29.0,7,0.0,2,1,1,125062.02,0
367,59164,15600934,Rizzo,537.0,Germany,Male,37.0,9,129750.01,2,1,0,4441.12,0
368,107977,15643696,Mancini,711.0,France,Male,38.0,2,0.0,2,1,1,141364.31,0
369,163627,15707479,Fan,850.0,Spain,Male,40.0,7,128065.12,2,0,0,121537.91,0
370,76826,15585835,Pisani,591.0,France,Male,32.0,6,87098.83,2,1,1,16081.72,0
371,93074,15625023,Hsiung,692.0,France,Female,29.0,2,0.0,2,1,1,35644.79,0
372,81876,15585907,Kao,733.0,Spain,Male,35.0,8,0.0,2,1,0,105599.65,0
373,89572,15708505,Chidubem,755.0,Germany,Female,48.0,10,113034.31,1,1,0,91936.1,1
374,34103,15579996,Manna,645.0,France,Female,41.0,9,116474.35,1,1,1,155879.57,0
375,102990,15641715,Ts'ui,676.0,France,Female,41.0,8,0.0,2,1,0,174196.68,0
376,114724,15589563,Purdy,531.0,Spain,Male,31.0,1,118899.45,2,0,1,41409.36,0
377,59350,15686696,Ts'ai,651.0,France,Female,30.0,3,0.0,2,1,0,169415.54,0
378,31200,15779974,Biryukova,775.0,France,Female,31.0,8,0.0,2,1,0,162964.39,0
379,94808,15679991,P'eng,845.0,Spain,Female,50.0,2,0.0,1,1,0,111285.85,1
380,164077,15742009,Hsueh,589.0,France,Male,35.0,6,0.0,2,1,1,191419.32,0
381,34989,15585867,H?,659.0,Spain,Male,35.0,4,0.0,2,1,1,58469.75,0
382,157650,15728605,Wright,640.0,Spain,Male,38.0,2,115462.03,1,1,0,123318.46,0
383,136862,15726186,Genovese,642.0,France,Male,29.0,3,133434.57,2,1,0,97983.44,0
384,153708,15680278,Ts'ai,675.0,Germany,Female,46.0,9,125801.03,1,0,1,109563.28,1
385,14041,15788367,Genovese,554.0,France,Male,43.0,3,140931.57,1,0,0,88279.6,0
386,26416,15772618,Zito,635.0,Spain,Male,29.0,8,135536.25,1,1,1,67364.42,0
387,138408,15611544,Ibeamaka,701.0,Germany,Female,46.0,7,95448.32,1,1,1,189085.07,1
388,145051,15665760,Kelly,581.0,Germany,Male,24.0,7,101231.77,1,0,0,158325.87,0
389,23543,15589224,Onyemachukwu,555.0,Germany,Female,44.0,9,164701.68,1,1,0,161253.08,1
390,139351,15775238,Chukwukere,684.0,Spain,Male,51.0,7,0.0,2,0,1,110114.64,0
391,46414,15572762,Matveyeva,668.0,France,Male,49.0,3,102278.79,2,1,0,89822.48,1
392,151335,15586629,Campbell,637.0,France,Female,33.0,5,0.0,2,1,0,139947.17,1
393,20058,15655238,Ts'ao,634.0,France,Male,25.0,1,127900.17,1,1,1,153959.12,0
394,139725,15584090,T'ang,588.0,Germany,Male,39.0,3,131398.76,1,1,1,180598.86,0
395,124291,15702030,Onio,577.0,France,Male,28.0,4,0.0,2,1,1,123587.83,0
396,63238,15624995,Fu,653.0,France,Female,38.0,7,0.0,2,1,1,15650.73,0
397,128322,15715907,Onwubiko,699.0,France,Male,64.0,9,113109.52,1,1,0,27980.8,0
398,22190,15647292,Peng,697.0,France,Male,63.0,7,148368.02,2,0,0,118862.08,0
399,153310,15702571,Nwabugwu,683.0,Spain,Female,45.0,2,0.0,1,1,0,64721.8,0
400,30774,15673865,P'eng,833.0,Germany,Female,44.0,1,141461.99,1,1,1,198256.17,0
401,136639,15641688,Collier,697.0,Spain,Male,33.0,7,0.0,1,0,0,59645.24,0
402,62905,15589401,Osinachi,633.0,France,Female,33.0,4,0.0,1,1,1,10288.24,0
403,84757,15714874,Major,850.0,France,Female,38.0,5,0.0,2,1,0,176882.08,1
404,104805,15811970,Hsing,648.0,Germany,Male,46.0,8,104508.7,1,1,0,102920.93,1
405,64486,15620751,K'ung,745.0,France,Female,60.0,5,0.0,1,1,0,173486.45,1
406,19188,15751032,Shih,686.0,France,Female,44.0,7,0.0,2,1,0,81890.81,1
407,73179,15643783,Dyer,845.0,France,Male,28.0,5,0.0,2,1,0,199805.84,0
408,54942,15600997,Nnachetam,705.0,France,Female,37.0,6,0.0,2,0,1,52820.49,0
409,144300,15631721,Ma,694.0,Spain,Male,44.0,6,133964.3,1,1,0,177378.66,1
410,110383,15757140,Genovese,787.0,France,Male,51.0,9,58137.08,1,0,1,142538.31,0
411,62303,15750458,Hawkins,686.0,France,Female,39.0,3,0.0,2,0,1,142331.39,0
412,47357,15638751,Ashton,775.0,France,Female,41.0,5,0.0,2,0,0,81313.51,0
413,118864,15739248,Tseng,665.0,Germany,Female,31.0,7,125534.51,2,0,1,94875.03,0
414,71316,15581370,Andreyeva,681.0,Spain,Male,38.0,2,99811.44,1,1,0,23531.5,0
415,127404,15775490,Zito,607.0,France,Female,24.0,6,86038.21,2,0,1,103760.53,0
416,98096,15792327,Hao,682.0,France,Female,30.0,5,0.0,2,1,1,82295.67,0
417,156342,15782591,Chukwudi,724.0,Germany,Male,26.0,5,121874.89,1,1,0,78941.59,0
418,5411,15796957,K'ung,749.0,Spain,Female,40.0,3,82407.51,1,1,0,191198.92,0
419,17523,15676869,T'ien,619.0,France,Male,50.0,8,0.0,2,0,1,123866.43,0
420,4003,15696564,Nweke,726.0,France,Female,38.0,0,145974.79,2,1,1,137694.23,0
421,146755,15739476,Lo,665.0,France,Female,26.0,5,0.0,2,1,0,57898.58,0
422,126519,15686436,Fu,827.0,Germany,Male,38.0,6,143001.5,1,1,0,108977.5,0
423,13011,15624592,Tan,603.0,France,Male,31.0,9,0.0,2,1,1,169915.02,0
424,123683,15599829,Padovano,577.0,France,Male,29.0,10,0.0,2,1,1,25161.61,0
425,143758,15642098,T'ao,619.0,France,Female,41.0,9,0.0,1,1,0,143960.72,1
426,103763,15589435,Chukwujekwu,749.0,Spain,Male,38.0,9,126730.69,1,0,0,134625.09,0
427,159296,15764284,Lin,774.0,Spain,Male,34.0,9,125211.55,1,0,0,113410.49,0
428,138495,15719265,Kenechukwu,663.0,France,Male,22.0,6,89750.02,1,1,0,109159.13,0
429,47938,15607178,Sun,575.0,Germany,Male,51.0,3,139422.39,2,1,1,57553.02,0
430,127254,15723873,Ponomarev,625.0,Spain,Male,31.0,3,125167.02,1,0,0,98820.09,0
431,158448,15643496,Chiazagomekpere,676.0,Germany,Male,46.0,3,132412.07,1,1,0,53395.35,1
432,42431,15623644,Frolov,538.0,Spain,Male,29.0,7,0.0,2,1,0,49361.84,0
433,136563,15593954,Lo,647.0,France,Male,32.0,8,104944.1,1,0,0,174311.3,0
434,44773,15631189,Grosse,575.0,Germany,Male,53.0,0,100727.5,1,1,0,92826.57,1
435,87758,15641170,Calabrese,694.0,France,Male,44.0,4,0.0,2,1,0,55775.48,0
436,130504,15810910,Chiemela,546.0,Spain,Male,45.0,7,0.0,2,0,1,81548.38,0
437,112011,15692235,Bellucci,750.0,France,Male,35.0,1,0.0,2,1,0,47764.99,0
438,42537,15596984,Pinto,629.0,France,Male,30.0,6,0.0,2,1,1,16447.6,0
439,45874,15793331,Hsieh,673.0,Spain,Female,38.0,7,0.0,1,1,0,151364.91,1
440,86608,15759913,Trevisano,734.0,Germany,Male,39.0,6,106901.94,1,1,0,160574.09,0
441,159990,15772390,T'an,622.0,France,Female,34.0,3,0.0,2,0,0,93881.75,0
442,107959,15658675,Pagnotto,712.0,France,Female,40.0,6,0.0,2,1,0,177737.07,0
443,71223,15737998,Okeke,614.0,Spain,Female,43.0,9,154733.97,2,0,1,55724.24,0
444,32210,15759021,Tuan,711.0,France,Female,38.0,8,106723.28,1,1,0,152417.79,0
445,101926,15581968,Maclean,745.0,France,Male,33.0,1,0.0,2,1,1,174431.01,0
446,92625,15801293,T'ien,651.0,Spain,Male,35.0,1,0.0,1,1,1,58879.32,0
447,55624,15572735,Kao,635.0,Germany,Male,34.0,10,118886.55,1,1,1,115262.54,0
448,52404,15603594,Nwankwo,597.0,France,Female,42.0,9,0.0,2,1,0,70668.77,1
449,72542,15674880,Frolova,710.0,France,Male,35.0,4,0.0,2,1,0,141872.05,0
450,111985,15798854,L?,732.0,France,Male,30.0,4,0.0,2,1,0,114866.35,0
451,24104,15724251,Fomin,753.0,Germany,Female,29.0,9,92887.06,1,1,1,140138.34,0
452,124550,15582712,L?,535.0,Spain,Male,31.0,3,0.0,2,1,1,5967.04,0
453,35940,15726403,Ijendu,706.0,France,Female,36.0,9,0.0,1,1,1,131300.68,0
454,131330,15589221,P'eng,661.0,France,Male,34.0,5,0.0,2,1,0,182792.8,0
455,112375,15766906,Salier,742.0,France,Female,37.0,2,132116.13,2,1,0,129933.5,0
456,145113,15629545,Buckley,543.0,Spain,Male,37.0,7,109508.68,1,0,1,86776.38,0
457,92424,15583726,Ts'ai,592.0,Germany,Female,33.0,2,140197.28,2,1,0,106761.9,0
458,161661,15682528,Cremonesi,649.0,France,Male,38.0,10,0.0,2,0,0,88965.46,0
459,55820,15779913,Folliero,509.0,France,Male,39.0,4,0.0,2,0,0,59571.5,0
460,3639,15666332,Donaldson,690.0,Spain,Female,57.0,2,0.0,1,1,1,3149.1,0
461,9473,15743193,Yevseyev,681.0,Germany,Male,42.0,5,102979.43,1,0,0,137822.36,0
462,53092,15682533,Hsu,646.0,Germany,Male,38.0,2,142929.16,2,1,0,88592.8,0
463,49278,15656937,Ikedinachukwu,676.0,Germany,Male,37.0,4,122359.5,2,1,0,166677.35,0
464,83057,15747323,Pisani,850.0,Germany,Male,27.0,8,161628.66,1,1,0,170514.21,1
465,96058,15663826,Onyekaozulu,683.0,Germany,Male,37.0,5,123584.24,2,1,0,169278.76,0
466,87054,15657537,Maclean,705.0,Germany,Female,45.0,0,123971.19,2,1,0,102750.42,1
467,7911,15623972,T'ien,699.0,Spain,Female,40.0,4,0.0,2,0,0,1643.11,0
468,70691,15601589,Baresi,678.0,Spain,Female,38.0,7,117152.3,1,0,1,101828.39,0
469,43697,15761670,Russell,784.0,France,Male,37.0,5,141547.26,2,1,0,181718.73,0
470,81386,15794925,Ebelegbulam,713.0,Germany,Male,35.0,4,148659.74,2,1,1,186655.11,0
471,49458,15783865,Hargreaves,695.0,France,Male,43.0,5,0.0,2,1,1,170870.43,0
472,39375,15774696,Cole,640.0,Germany,Female,46.0,9,106307.91,1,0,1,113483.96,0
473,6543,15584862,Chin,595.0,Germany,Female,34.0,7,117715.94,2,1,1,54865.61,0
474,24398,15600882,Scott,635.0,France,Male,35.0,0,0.0,2,1,1,65951.65,0
475,94659,15627377,Obiajulu,687.0,France,Female,40.0,9,0.0,1,1,1,598.8,1
476,81753,15662291,Martin,584.0,Spain,Female,30.0,6,0.0,2,1,1,1364.66,0
477,158898,15686974,P'eng,685.0,France,Male,29.0,8,0.0,1,1,0,184524.24,0
478,126440,15773972,Nweke,723.0,Spain,Male,32.0,9,0.0,2,0,1,79623.28,0
479,153182,15741094,Black,687.0,France,Female,37.0,4,123816.5,1,1,1,175722.31,0
480,42789,15803682,Oluchukwu,573.0,Germany,Male,39.0,9,122453.97,1,1,0,161807.44,1
481,44544,15632472,Allan,707.0,France,Male,36.0,2,0.0,2,0,1,180345.44,0
482,60266,15649414,Ch'in,590.0,Germany,Female,31.0,6,132623.51,1,1,0,71154.58,1
483,71731,15805062,Fokine,676.0,France,Male,37.0,4,0.0,2,0,1,94767.77,0
484,69928,15589496,Chukwunonso,691.0,Spain,Male,38.0,7,86059.4,2,1,1,116471.5,0
485,30673,15568006,Milne,594.0,France,Female,38.0,7,109346.13,2,1,1,55313.51,0
486,15557,15632069,Kao,595.0,France,Male,35.0,9,147974.55,1,1,1,86913.11,0
487,53747,15631240,Dubinina,723.0,France,Male,36.0,6,0.0,2,0,0,12092.03,1
488,106555,15716781,Dolgorukova,739.0,Spain,Male,24.0,6,171922.72,1,0,0,178028.96,0
489,111140,15672930,Y?,678.0,France,Male,51.0,3,0.0,1,1,0,164038.07,1
490,22012,15666430,Yobanna,645.0,Spain,Female,28.0,7,0.0,2,1,1,158650.98,0
491,32300,15724851,T'ien,717.0,Germany,Male,48.0,7,146781.24,1,1,0,51113.14,1
492,99785,15661629,Uspenskaya,777.0,Germany,Female,49.0,3,115101.5,1,1,0,93717.55,1
493,94437,15603082,Yashina,492.0,Spain,Male,51.0,8,121626.9,1,0,1,81778.72,0
494,18796,15705521,Onyemauchechukwu,621.0,Spain,Male,32.0,7,127609.59,1,0,1,80178.54,0
495,89562,15792999,Ch'ang,581.0,France,Male,29.0,8,160541.07,1,1,1,134599.19,0
496,128724,15609998,Hawes,775.0,Germany,Female,51.0,9,137755.76,1,1,0,184178.29,1
497,7906,15640266,Windsor,621.0,Spain,Female,52.0,5,125552.96,1,1,1,95551.22,1
498,54796,15796979,Obialo,686.0,France,Male,33.0,2,0.0,1,1,0,93982.02,1
499,119073,15803976,Efremov,668.0,France,Female,31.0,10,0.0,2,0,0,160990.27,1
500,7689,15645778,Ogg,658.0,Spain,Male,43.0,4,0.0,2,1,0,198252.88,0
501,106317,15592846,Ch'ang,684.0,France,Female,44.0,3,0.0,1,1,0,38772.65,1
502,19922,15793854,Ch'ang,628.0,France,Female,39.0,9,131359.04,1,0,0,115668.52,0
503,120285,15806360,Macleod,634.0,France,Male,44.0,7,0.0,2,1,1,135077.02,0
504,147276,15756539,Yegorova,639.0,Germany,Female,62.0,1,126473.33,2,0,1,199805.63,1
505,143869,15600912,Hao,638.0,France,Female,33.0,5,0.0,2,1,1,63737.02,0
506,31336,15664793,K?,691.0,Spain,Male,62.0,1,141173.17,1,1,1,96864.56,1
507,163132,15702061,Ts'ui,661.0,Spain,Male,40.0,9,0.0,2,1,0,152054.29,0
508,90275,15718071,Tuan,655.0,Spain,Female,35.0,3,0.0,2,0,1,15801.02,0
509,71150,15618695,Ts'ui,571.0,Spain,Female,46.0,3,108117.1,1,0,0,53328.7,1
510,44136,15610781,Young,741.0,France,Female,34.0,4,93796.42,1,0,1,151871.84,0
511,44311,15803479,Cambage,702.0,Spain,Male,50.0,2,0.0,2,0,0,94977.3,0
512,17629,15732773,Olisanugo,550.0,Spain,Male,34.0,1,0.0,2,1,0,187964.51,0
513,34397,15693394,Maclean,727.0,France,Male,41.0,2,0.0,2,1,1,104936.46,0
514,164269,15676091,K?,570.0,Germany,Male,48.0,10,131307.11,1,1,1,142995.32,0
515,147435,15695826,Fyodorov,730.0,Germany,Male,27.0,1,121898.85,2,1,1,127059.82,0
516,38148,15748481,Lorenzo,614.0,Spain,Female,28.0,6,89158.94,1,0,0,12266.06,1
517,115181,15751137,Walker,559.0,France,Female,28.0,2,0.0,1,1,1,88890.75,0
518,4782,15776936,Thorpe,613.0,Germany,Male,36.0,5,137479.13,1,1,0,25669.1,1
519,97441,15773039,Ch'ang,635.0,Germany,Male,40.0,3,133500.66,1,1,0,184954.11,1
520,27650,15763613,Trevisani,663.0,France,Female,31.0,1,0.0,2,1,1,84421.64,0
521,155795,15692454,Clements,683.0,France,Male,35.0,7,0.0,2,1,1,163477.18,0
522,60952,15671139,Lucchesi,616.0,France,Male,26.0,4,0.0,1,1,1,177747.06,0
523,106177,15713854,Onuora,595.0,Spain,Male,46.0,0,117286.74,1,1,1,88881.84,0
524,117450,15635598,Hsiao,574.0,France,Female,30.0,1,0.0,1,1,0,142548.33,0
525,39395,15623053,Okwudiliolisa,662.0,France,Male,40.0,5,0.0,1,1,0,150720.24,1
526,136134,15749050,Brownlow,698.0,Germany,Male,39.0,2,111336.89,1,1,0,164815.59,0
527,106312,15765283,Brown,760.0,France,Male,40.0,1,0.0,2,1,0,84498.78,0
528,151378,15619343,De Luca,718.0,Germany,Female,48.0,6,120961.7,1,1,1,166416.81,1
529,26666,15812918,Zuyeva,644.0,France,Male,31.0,1,0.0,2,1,0,170518.35,0
530,120668,15684517,Zhirov,686.0,France,Female,39.0,6,63663.61,1,0,1,114548.58,0
531,160694,15772892,Onyemauchechukwu,640.0,France,Male,41.0,2,170780.91,1,1,1,151335.53,0
532,140921,15773672,Fitch,651.0,France,Female,40.0,1,0.0,2,1,1,164064.5,0
533,124021,15694556,Kodilinyechukwu,681.0,France,Female,42.0,9,0.0,2,1,0,186172.85,0
534,9027,15653849,Yobachukwu,709.0,France,Female,43.0,7,89799.46,1,1,0,88604.89,0
535,111142,15795540,Hsiung,711.0,France,Female,28.0,2,0.0,2,1,1,143628.31,0
536,35835,15574761,Chienezie,718.0,Spain,Male,67.0,4,0.0,2,1,1,100557.03,0
537,36761,15650086,Ibezimako,681.0,France,Male,27.0,9,0.0,2,1,1,142963.56,0
538,3910,15775886,Su,670.0,France,Female,40.0,3,0.0,1,0,1,140754.19,1
539,164700,15588695,Chu,726.0,Spain,Male,27.0,7,0.0,2,1,0,41626.78,0
540,48129,15589329,Monaldo,724.0,Germany,Male,39.0,9,49157.09,1,1,1,53294.17,1
541,83146,15633531,Genovesi,596.0,France,Male,29.0,9,140187.1,1,1,1,79330.1,0
542,90446,15638494,Salinas,625.0,France,Female,54.0,6,155726.85,1,1,0,96429.29,1
543,85020,15804482,Chiu,516.0,Spain,Male,37.0,4,0.0,2,0,0,143859.66,0
544,30106,15666095,Ojiofor,726.0,Spain,Female,34.0,0,0.0,2,1,1,112409.19,0
545,39212,15771054,Lo,605.0,Spain,Female,38.0,5,0.0,2,1,1,63795.39,0
546,33342,15599131,Dilke,650.0,France,Male,26.0,4,214346.96,2,1,0,128815.33,0
547,38545,15614716,Dyer,683.0,France,Female,43.0,4,176227.07,2,1,0,52856.88,0
548,49322,15701605,Mazzanti,648.0,Germany,Male,51.0,2,131762.96,3,1,1,118545.53,1
549,78196,15738954,Piazza,633.0,Spain,Male,37.0,4,0.0,2,1,0,159800.16,0
550,117847,15765643,Ts'ao,581.0,France,Male,38.0,3,0.0,1,1,1,140700.61,0
551,164364,15590097,Dyer,773.0,France,Female,36.0,5,0.0,1,1,0,168080.53,1
552,90548,15747503,Aksyonova,669.0,France,Female,33.0,9,0.0,2,1,1,61240.87,0
553,49119,15591036,Yermakov,757.0,Spain,Male,46.0,0,0.0,1,1,0,28707.99,1
554,73922,15673084,Galkin,645.0,Spain,Male,35.0,1,68079.8,1,1,0,166264.89,0
555,52959,15731411,Hs?,708.0,Spain,Male,49.0,1,0.0,1,1,0,176570.28,1
556,116905,15628256,Nkemakolam,488.0,France,Male,35.0,7,0.0,2,1,0,79342.41,0
557,93131,15595047,Murray,678.0,France,Female,47.0,4,0.0,2,0,1,143774.06,0
558,1099,15598884,T'an,589.0,France,Female,42.0,10,0.0,2,1,0,148087.43,0
559,16278,15732299,Lombardi,590.0,France,Male,27.0,5,0.0,1,1,1,88852.45,1
560,45138,15663410,Ts'ai,663.0,France,Male,53.0,1,184496.88,1,1,1,166678.92,0
561,38526,15606177,Shih,597.0,France,Female,39.0,2,0.0,2,1,0,92826.25,0
562,120856,15704053,Hs?,725.0,France,Female,51.0,1,0.0,1,1,1,8991.17,1
563,66235,15607986,Clements,673.0,France,Male,36.0,7,0.0,2,0,0,185510.34,0
564,9807,15591169,Obidimkpa,732.0,Germany,Male,56.0,7,107784.65,1,1,0,116951.1,1
565,154538,15709183,Cremonesi,644.0,France,Male,29.0,2,0.0,2,1,0,126307.25,0
566,129595,15752816,Norman,688.0,France,Male,57.0,3,114590.58,1,1,0,75585.48,1
567,154711,15570895,Hao,679.0,France,Male,42.0,4,0.0,2,1,0,65323.21,0
568,151144,15759991,Watson,615.0,France,Female,34.0,2,97440.02,2,1,1,139816.1,0
569,84626,15756850,Golovanov,479.0,France,Male,43.0,8,0.0,1,0,0,114996.43,0
570,83405,15769125,Trevisani,738.0,France,Female,42.0,1,0.0,1,0,0,25684.93,0
571,125520,15668767,Chukwujamuike,575.0,Spain,Female,37.0,4,0.0,3,1,1,67830.7,1
572,100068,15613017,Folliero,645.0,France,Male,28.0,4,0.0,2,1,1,167636.15,0
573,139788,15805413,Chukwueloka,743.0,Germany,Female,42.0,10,135133.39,1,1,0,1408.68,1
574,75680,15605872,Lettiere,489.0,France,Male,35.0,2,146053.66,1,1,0,131752.74,0
575,132904,15606641,Beggs,600.0,Germany,Male,56.0,8,177657.35,1,1,1,77142.85,0
576,143162,15761298,Chukwudi,710.0,Germany,Male,37.0,5,111063.73,1,1,1,111307.98,0
577,142983,15579583,Hall,641.0,Germany,Female,40.0,4,101090.27,1,1,1,51703.09,1
